"No_","Funding Programme","LA","Scheme/Project Name","No_ of Units","Approved Housing Body","Stage 1 Capital Appraisal","Stage 2 Pre Planning","Stage 3 Pre Tender design","Stage 4 Tender Report or Final Turnkey/CALF approval","On Site","Completed"
1003,"CALF Turnkey","Louth","Dundoogan, Haynestown, Dundalk, Co. Louth (Phase 4)*",47,"T�ath Housing Association Ltd","","","","","Q2-2018",""
1004,"CALF Turnkey","Louth","Dundoogan, Haynestown, Dundalk, Co. Louth (Phase 5)*",25,"T�ath Housing Association Ltd","","","","","Q2-2018",""
1005,"CALF Construction","Louth","Fire Station Site, Scarlett St, Drogheda (Phase 1)",15,"North & East Housing Association Ltd","","","","","Q2-2018",""
1006,"CALF Turnkey","Louth","Harbour Grove, Dundalk, Co. Louth (Phase 1)",8,"North & East Housing Association Ltd","","","","","Q3-2018",""
1007,"CALF Turnkey","Louth","Knock Shee, Old Golf Links Road, Blackrock, Co Louth  (Phase 1)",3,"Cluid Housing","","","","","","Q4-2017"
1008,"CALF Turnkey","Louth","Liscorrie, Bog Lane, Drogheda (Phase 1)",41,"T�ath Housing Association Ltd","","","","","","Q4-2017"
1009,"CALF Turnkey","Louth","Mill Wharf, Constitution Hill, Drogheda, Co. Louth (Phase 1)",25,"Respond","","","","","Q4-2016",""
1010,"CALF Construction","Louth","Post Tender - Clos na Manach, Carlingford, Co Louth (Phase 1)",10,"T�ath Housing Association Ltd","","","","","","Q2-2018"
1011,"CALF Turnkey","Louth","Rath na Gloine, Commons Road, Louth (Phase 1)",3,"Cluid Housing","","","","","","Q3-2016"
1012,"CALF Turnkey","Louth","Rathmullen Road, Drogheda, Co. Louth (Phase 1)",3,"North & East Housing Association Ltd","","","","","","Q4-2018"
1013,"CALF Turnkey","Louth","Rathmullen Road, Drogheda, Co. Louth (Phase 2)",6,"North & East Housing Association Ltd","","","","","","Q2-2019"
1014,"CALF Turnkey","Louth","Rathmullen Road, Drogheda, Co. Louth (Phase 3)",11,"North & East Housing Association Ltd","","","","","Q4-2017",""
1015,"CALF Turnkey","Louth","Rathmullen Road, Drogheda, Co. Louth (Phase 4)",14,"North & East Housing Association Ltd","","","","","Q4-2017",""
1016,"CALF Turnkey","Louth","Rathmullen Road, Drogheda, Co. Louth (Phase 5)",20,"North & East Housing Association Ltd","","","","","Q4-2017",""
1017,"CALF Turnkey","Louth","Rathmullen Road, Drogheda, Co. Louth (Tuath) (Phase 1)",4,"T�ath Housing Association Ltd","","","","","","Q2-2018"
1018,"CALF Turnkey","Louth","Rathmullen Road, Drogheda, Co. Louth (Tuath) (Phase 2)",6,"T�ath Housing Association Ltd","","","","","","Q3-2018"
1019,"CALF Turnkey","Louth","Rathmullen Road, Drogheda, Co. Louth (Tuath) (Phase 3)",4,"T�ath Housing Association Ltd","","","","","","Q3-2018"
1020,"CALF Turnkey","Louth","Rathmullen Road, Drogheda, Co. Louth (Tuath) (Phase 4)",15,"T�ath Housing Association Ltd","","","","","","Q4-2018"
1021,"CALF Turnkey","Louth","Rathmullen Road, Drogheda, Co. Louth (Tuath) (Phase 5)",6,"T�ath Housing Association Ltd","","","","","","Q2-2019"
1022,"CALF Turnkey","Louth","Rathmullen Road, Drogheda, Co. Louth (Tuath) (Phase 6)",16,"T�ath Housing Association Ltd","","","","","Q4-2017",""
1023,"CALF Turnkey","Louth","Revised - 43 Units at Mount Hamilton, Dundalk, Co Louth (Phase 1)",12,"Cluid Housing","","","","","","Q4-2017"
1024,"CALF Turnkey","Louth","Revised - 43 Units at Mount Hamilton, Dundalk, Co Louth (Phase 2)",16,"Cluid Housing","","","","","Q1-2017",""
1025,"CALF Turnkey","Louth","Revised - 43 Units at Mount Hamilton, Dundalk, Co Louth (Phase 3)",15,"Cluid Housing","","","","","Q1-2017",""
1026,"CALF Construction","Louth","Slieve Row Crescent, Dundalk (Phase 1)",1,"Cluid Housing","","","","","","Q2-2016"
1027,"CALF Turnkey","Louth","Termon River, Baltray Road, Termonfeckin, Drogheda, Co.Louth (Phase 1)*",1,"North & East Housing Association Ltd","","","","","Q1-2018",""
1028,"PUBLIC PRIVATE PARTNERSHIP (Bundle 1)","Louth","Ravel Ardee Road, Dunleer",80,"*N/A","","","","","Q1-2019",""
1029,"CAS CONSTRUCTION","Mayo","Admiral Browne Road, Foxford (Phase 2)",4,"Society of Saint Vincent de Paul","","","","","","Q1-2018"
1030,"CAS CONSTRUCTION","Mayo","Killosheehan, Ballinrobe",6,"Society of Saint Vincent de Paul","","","","","","Q4-2018"
1031,"CAS CONSTRUCTION","Mayo","Admiral Browne Road, Foxford (Phase 1)",8,"Society of Saint Vincent de Paul","","","","","","Q3-2016"
1032,"CAS CONSTRUCTION","Mayo","Logmore, Belmullet",7,"Irish Wheelchair Association Ltd","","","","","","Q2-2017"
1033,"SHIP CONSTRUCTION","Mayo","Knocknageeha, Newport",1,"*N/A","","","","","","Q2-2019"
1034,"SHIP CONSTRUCTION","Mayo","Kilkelly Road, Knock (Phase 3)",4,"*N/A","","","","","","Q3-2018"
1035,"SHIP CONSTRUCTION","Mayo","Kilmeena (Phase 2)",4,"*N/A","","","","","","Q3-2018"
1036,"SHIP CONSTRUCTION","Mayo","Knockmore, Ballina",8,"*N/A","","","","","","Q1-2019"
1037,"SHIP CONSTRUCTION","Mayo","Radharc an tSaillin, Binghamstown, Belmullet (Phase 2)",4,"*N/A","","","","","","Q2-2019"
1038,"SHIP CONSTRUCTION","Mayo","Sliabh Rua, Foxford (Phase 3)",10,"*N/A","","","","","Q4-2018",""
1039,"SHIP CONSTRUCTION","Mayo","Woodlands, Balla (Phase 3)",4,"*N/A","","","","","Q4-2018",""
1040,"SHIP CONSTRUCTION","Mayo","Slinaunroe, Clogher (SRD)",1,"*N/A","","","","","","Q2-2017"
1041,"SHIP CONSTRUCTION","Mayo","Abbeyquarter, Ballyhaunis",18,"*N/A","","","","","Q1-2019",""
1042,"SHIP CONSTRUCTION","Mayo","Tonragee West, Achill (Phase 2)",5,"*N/A","","","","","Q1-2019",""
1043,"SHIP CONSTRUCTION","Mayo","Sli na Roba, Friarsquarter, Ballinrobe",16,"*N/A","","","","","Q4-2018",""
1044,"SHIP CONSTRUCTION","Mayo","Marian Crescent, Ballina",4,"*N/A","","","","","","Q2-2018"
1045,"SHIP CONSTRUCTION","Mayo","Tubberhill, Westport (Phase 3)",21,"*N/A","","","","","","Q1-2018"
1046,"SHIP CONSTRUCTION","Mayo","St. Patrick's Terrace, Westport",1,"*N/A","","","","","","Q3-2017"
1047,"SHIP CONSTRUCTION","Mayo","Parke, Castlebar",8,"*N/A","","","","","Q4-2018",""
1048,"SHIP CONSTRUCTION","Mayo","Killavally",10,"*N/A","","","","","Q4-2018",""
1049,"SHIP CONSTRUCTION","Mayo","Kilkelly Road, Swinford",27,"*N/A","","","","","Q1-2019",""
1050,"SHIP CONSTRUCTION","Mayo","Barhauve, Rossport (SRD)",1,"*N/A","","","","","","Q2-2018"
1051,"SHIP CONSTRUCTION","Mayo","Glaggaun, Ballycroy (SRD)",1,"*N/A","","","","","","Q4-2017"
1052,"SHIP CONSTRUCTION","Mayo","Glengad, Pollatomish (SRD)",1,"*N/A","","","","","","Q2-2018"
1053,"SHIP CONSTRUCTION","Mayo","Gorthbrack, Inver (SRD)",1,"*N/A","","","","","","Q1-2018"
1054,"SHIP CONSTRUCTION","Mayo","Cross, Co-Mayo",15,"*N/A","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
1055,"SHIP CONSTRUCTION","Mayo","Bonniconlon",5,"*N/A","","Stage 2 approved Q2-2019, full design/tender being prepared.","","","",""
1056,"SHIP CONSTRUCTION","Mayo","Cloonkeadagh Road, Kiltimagh, Co-Mayo",23,"*N/A","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
1057,"SHIP CONSTRUCTION","Mayo","50 Units @ Rehins Fort, Ballina, Co-Mayo",50,"*N/A","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
1058,"SHIP CONSTRUCTION","Mayo","Pound Road, Castlebar",6,"*N/A","","","","","Q2-2019",""
1059,"SHIP CONSTRUCTION","Mayo","The Boreen, Crossmolina",3,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1060,"SHIP CONSTRUCTION","Mayo","Deel Court, Crossmolina",3,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1061,"SHIP CONSTRUCTION","Mayo","Kilmaine",6,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
1062,"SHIP CONSTRUCTION","Mayo","Knockroe, Moygownagh",3,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1063,"SHIP CONSTRUCTION","Mayo","Church Road, Belmullet",5,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
1064,"SHIP CONSTRUCTION TURNKEY","Mayo","Carrabeg, Newport Road, Castlebar",2,"*N/A","","","","","","Q4-2018"
1065,"SHIP CONSTRUCTION TURNKEY","Mayo","Cois Abhainn, Bonniconlon",2,"*N/A","","","","","","Q2-2019"
1066,"SHIP CONSTRUCTION TURNKEY","Mayo","3 Units @ Chapel Street, Louisburgh",3,"*N/A","","","","","Q4-2018",""
1067,"SHIP CONSTRUCTION TURNKEY","Mayo","3 Units @Bunree, Ballina",3,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
1068,"SHIP CONSTRUCTION TURNKEY","Mayo","Friars Court, Ballina",2,"*N/A","","","","","Q2-2019",""
1069,"SHIP CONSTRUCTION TURNKEY","Mayo","Riverside Drive, Ballina",3,"*N/A","","","","","Q2-2019",""
1070,"CALF Turnkey","Mayo","Glenlara, Westport, Co Mayo  (Phase 1)",10,"Co-operative Housing Ireland","","","","","Q2-2018",""
1071,"CALF Turnkey","Mayo","Monamore, Lodge Road, Westport, Co. Mayo (Phase 1)*",2,"T�ath Housing Association Ltd","","","","","Q3-2018",""
1072,"CALF Turnkey","Mayo","The Sycamores, Ballina (Phase 1)",11,"Cluid Housing","","","","","Q2-2019",""
1073,"CAS CONSTRUCTION","Meath","Blackcastle, Slane Road, Navan",17,"T�ath Housing Association Ltd","","","","","","Q4-2018"
1074,"SHIP CONSTRUCTION","Meath","Bettystown (Phase 2)",15,"*N/A","","","","","Q1-2019",""
1075,"SHIP CONSTRUCTION","Meath","St. Oliver's, Ratoath",17,"*N/A","","","","","Q1-2018",""
1076,"SHIP CONSTRUCTION","Meath","Riverside, Kells",40,"*N/A","","","","","Q1-2019",""
1077,"SHIP CONSTRUCTION","Meath","Cherry Court, Summerhill",19,"*N/A","","","","","","Q1-2019"
1078,"SHIP CONSTRUCTION","Meath","Connaught Grove, Athboy",32,"*N/A","","","","","","Q2-2018"
1079,"SHIP CONSTRUCTION","Meath","Nobber",19,"*N/A","","","","Stage 4 approved Q4-2018, the scheme is fully approved.","",""
1080,"SHIP CONSTRUCTION","Meath","Carlanstown",13,"*N/A","","","","","Q2-2019",""
1081,"SHIP CONSTRUCTION","Meath","Donore",21,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
1082,"SHIP CONSTRUCTION","Meath","Dunshaughlin",26,"*N/A","","","Stage 3 approved Q2-2019, the scheme is now approved to proceed to tender.","","",""
1083,"SHIP CONSTRUCTION","Meath","Bettystown (Phase 1)",16,"*N/A","","","","","","Q3-2017"
1084,"SHIP CONSTRUCTION","Meath","Farganstown",86,"*N/A","Stage 1 approved Q1-2018, outline design and costs being prepared.","","","","",""
1085,"SHIP CONSTRUCTION","Meath","Blackhill Crescent, Donacarney",2,"*N/A","Stage 1 approved Q3-2018, outline design and costs being prepared.","","","","",""
1086,"SHIP CONSTRUCTION","Meath","Archdeaconary Glebe, Kells",20,"*N/A","Stage 1 approved Q3-2018, outline design and costs being prepared.","","","","",""
1087,"SHIP CONSTRUCTION","Meath","Nangle Court, Navan",6,"*N/A","Stage 1 approved Q3-2018, outline design and costs being prepared.","","","","",""
1088,"SHIP CONSTRUCTION","Meath","Castle Street, Ashbourne",55,"*N/A","Stage 1 approved Q3-2018, outline design and costs being prepared.","","","","",""
1089,"SHIP CONSTRUCTION","Meath","Church View, Rathmolyon",9,"*N/A","Stage 1 approved Q3-2018, outline design and costs being prepared.","","","","",""
1090,"SHIP CONSTRUCTION RAPID","Meath","Kilmainhamwood",4,"*N/A","","","","","Q1-2019",""
1091,"SHIP CONSTRUCTION RAPID","Meath","Cortown",10,"*N/A","","","","","Q1-2019",""
1092,"SHIP CONSTRUCTION RAPID","Meath","Oldcastle",16,"*N/A","","","","","Q1-2019",""
1093,"SHIP CONSTRUCTION","Meath","Proudstown Road, Navan",4,"*N/A","","","","","","Q4-2018"
1094,"SHIP CONSTRUCTION","Meath","The Belfry, Trim",3,"*N/A","","","","","Q1-2019",""
1095,"SHIP CONSTRUCTION TURNKEY","Meath","Cois Glaisin, Johnstown, Navan",19,"*N/A","","","","","","Q4-2018"
1096,"SHIP CONSTRUCTION TURNKEY","Meath","Cluain Adain, Clonmagadden, Navan",16,"*N/A","","","","","","Q4-2018"
1097,"SHIP CONSTRUCTION TURNKEY","Meath","Dun Eimear, Bettystown, Co. Meath",8,"*N/A","","","","","Q3-2018",""
1098,"SHIP CONSTRUCTION TURNKEY","Meath","Cois Glaisin Walk, Johnstown, Navan",5,"*N/A","","","","","","Q4-2018"
1099,"SHIP CONSTRUCTION TURNKEY","Meath","Cois Glaisin, Johnstown, Navan ",8,"*N/A","","","","","","Q2-2019"
1100,"CALF Turnkey","Meath","18 units Churchfields, Ashbourne, Co. Meath (Phase 1)",18,"T�ath Housing Association Ltd","","","","","","Q4-2018"
1101,"CALF Turnkey","Meath","5 units Dunville, Athlumney, Navan, Co. Meath (Phase 1)",5,"T�ath Housing Association Ltd","","","","","","Q1-2019"
1102,"CALF Turnkey","Meath","6 Units Seabury Lawns, Mornington, Co Meath (Phase 1)",6,"Cluid Housing","","","","","","Q1-2018"
1103,"CALF Turnkey","Meath","Ardmore Rise, Bettystown, Co Meath  (Phase 1)",1,"North & East Housing Association Ltd","","","","","","Q4-2018"
1104,"CALF Turnkey","Meath","Blackcastle, Slane Road, Navan, Co. Meath (Phase 1)",9,"T�ath Housing Association Ltd","","","","","","Q4-2018"
1105,"CALF Turnkey","Meath","Broadmeadow Vale, Ratoath, Meath (Phase 1)*",1,"T�ath Housing Association Ltd","","","","","","Q2-2019"
1106,"CALF Turnkey","Meath","Broadmeadow Vale, Ratoath, Meath (Phase 2)*",1,"T�ath Housing Association Ltd","","","","","","Q2-2019"
1107,"CALF Turnkey","Meath","Broadmeadow Vale, Ratoath, Meath (Phase 3)*",10,"T�ath Housing Association Ltd","","","","","Q4-2017",""
1108,"CALF Turnkey","Meath","Ceamach Close, Donacarney, Co Meath  (Phase 1)",7,"Cluid Housing","","","","","","Q2-2018"
1109,"CALF Turnkey","Meath","Ceamach Close, Donacarney, Co Meath  (Phase 2)*",9,"Cluid Housing","","","","","","Q3-2018"
1110,"CALF Turnkey","Meath","Cherryvalley, Rathmoylan, Co Meath (Phase 1)",9,"Cluid Housing","","","","","","Q4-2017"
1111,"CALF Turnkey","Meath","Churchfields, Ashbourne, Co Meath (Phase 1)*",8,"T�ath Housing Association Ltd","","","","","","Q2-2017"
1112,"CALF Turnkey","Meath","Churchfields, Ashbourne, Meath (Phase 1)*",10,"T�ath Housing Association Ltd","","","","","","Q4-2018"
1113,"CALF Turnkey","Meath","Churchfields, Ashbourne, Meath (Phase 2)*",3,"T�ath Housing Association Ltd","","","","","","Q2-2019"
1114,"CALF Turnkey","Meath","Churchfields, Ashbourne, Meath (Phase 3)*",12,"T�ath Housing Association Ltd","","","","","Q4-2018",""
1115,"CALF Turnkey","Meath","Commons Road, Navan, Co Meath  (Phase 1)",12,"North & East Housing Association Ltd","","","","","Q2-2018",""
1116,"CALF Turnkey","Meath","Dunville, Athlumney, Co Meath  (Phase 1)",10,"T�ath Housing Association Ltd","","","","","","Q1-2018"
1117,"CALF Turnkey","Meath","Dunville, Athlumney, Co Meath  (Phase 2)*",8,"T�ath Housing Association Ltd","","","","","","Q1-2018"
1118,"CALF Turnkey","Meath","Dunville, Athlumney, Co Meath  (Phase 3)*",10,"T�ath Housing Association Ltd","","","","","","Q2-2018"
1119,"CALF Turnkey","Meath","Dunville, Athlumney, Co Meath  (Phase 4)*",6,"T�ath Housing Association Ltd","","","","","","Q2-2018"
1120,"CALF Turnkey","Meath","Dunville, Athlumney, Co Meath  (Phase 5)*",18,"T�ath Housing Association Ltd","","","","","","Q2-2018"
1121,"CALF Turnkey","Meath","Dunville, Athlumney, Co Meath  (Phase 6)",12,"T�ath Housing Association Ltd","","","","","","Q3-2018"
1122,"CALF Turnkey","Meath","Eastham Square, Bettystown, Meath (Phase 1)*",5,"Cluid Housing","","","","","","Q1-2019"
1123,"CALF Turnkey","Meath","Fitzherbert Wood, Slane Road, Navan, Co Meath  (Phase 1)*",1,"T�ath Housing Association Ltd","","","","","","Q3-2018"
1124,"CALF Turnkey","Meath","Fredrick Manor, Ashbourne, Co. Meath (Phase 1)",4,"Cluid Housing","","","","","Q4-2017",""
1125,"CALF Turnkey","Meath","Fredrick Manor, Ashbourne, Co. Meath (Phase 2)",7,"Cluid Housing","","","","","Q4-2017",""
1126,"CALF Turnkey","Meath","Gainsfield, Commons Road, Navan, Co. Meath (Phase 1)",20,"T�ath Housing Association Ltd","","","","","Q3-2018",""
1127,"CALF Turnkey","Meath","Gainsfield, Commons Road, Navan, Co. Meath (Phase 2)",21,"T�ath Housing Association Ltd","","","","","Q3-2018",""
1128,"CALF Turnkey","Meath","Gainsfield, Commons Road, Navan, Co. Meath (Phase 3)",13,"T�ath Housing Association Ltd","","","","","Q3-2018",""
1129,"CALF Turnkey","Meath","Grangehall, Dunshaughlin (Phase 1)",7,"T�ath Housing Association Ltd","","","","","","Q2-2018"
1130,"CALF Turnkey","Meath","Kellets Grove, Dunshauglin, Co Meath  (Phase 1)*",6,"T�ath Housing Association Ltd","","","","","","Q1-2018"
1131,"CALF Turnkey","Meath","Ledwidge Hall Green, Drogheda Road, Slane, Co. Meath (Phase 1)*",6,"Oaklee Housing","","","","Q2-2019","",""
1132,"CALF Turnkey","Meath","Ledwidge Hall Green, Drogheda Road, Slane, Co. Meath (Phase 2)",6,"Oaklee Housing","","","","Q2-2019","",""
1133,"CALF Turnkey","Meath","Ledwidge Hall Green, Drogheda Road, Slane, Co. Meath (Phase 3)*",16,"Oaklee Housing","","","","Q2-2019","",""
1134,"CALF Turnkey","Meath","Maudelins Brook, Duleek, Co.Meath (Phase 1)",20,"Respond","","","","","Q4-2018",""
1135,"CALF Turnkey","Meath","Mill Lane, Flower Hill, Navan, Co Meath (Phase 1)",20,"Oaklee Housing","","","","","","Q4-2016"
1136,"CALF Turnkey","Meath","Millrace Court, Emmet Street, Trim, Co Meath  (Phase 1)",11,"North & East Housing Association Ltd","","","","","","Q2-2018"
1137,"CALF Turnkey","Meath","Milltown, Ashbourne, Co Meath (Phase 1)",11,"Cluid Housing","","","","","","Q1-2017"
1138,"CALF Turnkey","Meath","Milltown, Ashbourne, Co Meath (Phase 2)",36,"Cluid Housing","","","","","","Q4-2017"
1139,"CALF Turnkey","Meath","Milltown, Ashbourne, Co Meath (Phase 3)",20,"Cluid Housing","","","","","","Q4-2017"
1140,"CALF Turnkey","Meath","Moydervey Manor, Longwood, Trim, Co. Meath (Phase 1)*",6,"T�ath Housing Association Ltd","","","","","Q4-2018",""
1141,"CALF Turnkey","Meath","Moydervey Manor, Longwood, Trim, Co. Meath (Phase 2)",7,"T�ath Housing Association Ltd","","","","","Q4-2018",""
1142,"CALF Turnkey","Meath","Revised - Fitzherbert Wood, Slane Road, Navan, Co Meath  (Phase 1)",3,"T�ath Housing Association Ltd","","","","","","Q4-2018"
1143,"CALF Turnkey","Meath","Revised - Fitzherbert Wood, Slane Road, Navan, Co Meath  (Phase 2)",6,"T�ath Housing Association Ltd","","","","","","Q2-2019"
1144,"CALF Turnkey","Meath","Revised - Fitzherbert Wood, Slane Road, Navan, Co Meath  (Phase 3)",2,"T�ath Housing Association Ltd","","","","","Q2-2018",""
1145,"CALF Turnkey","Meath","Revised - Fitzherbert Wood, Slane Road, Navan, Co Meath  (Phase 4)",5,"T�ath Housing Association Ltd","","","","","Q2-2018",""
1146,"CALF Turnkey","Meath","Revised - Fitzherbert Wood, Slane Road, Navan, Co Meath  (Phase 5)",4,"T�ath Housing Association Ltd","","","","","Q2-2018",""
1147,"CALF Turnkey","Meath","Revised - Fitzherbert Wood, Slane Road, Navan, Co Meath  (Phase 6)",4,"T�ath Housing Association Ltd","","","","","Q2-2018",""
1148,"CALF Turnkey","Meath","Revised - Fitzherbert Wood, Slane Road, Navan, Co Meath  (Phase 7)",20,"T�ath Housing Association Ltd","","","","","Q2-2018",""
1149,"CALF Turnkey","Meath","Royal Oaks, Enfield, Co Meath (Phase 1)*",4,"Cluid Housing","","","","","","Q2-2017"
1150,"CALF Turnkey","Meath","Seabury Lawns, Mornington, Co. Meath (Phase 1)",25,"Cluid Housing","","","","","","Q3-2017"
1151,"CALF Turnkey","Meath","Sl�n Duff, Kentstown, Co. Meath (Phase 1)",2,"Cluid Housing","","","","","Q1-2018",""
1152,"CALF Turnkey","Meath","Station Road, Dunboyne, Co. Meath (Phase 1)",24,"Respond","","","","","","Q4-2018"
1153,"CALF Turnkey","Meath","Tubberclaire, Navan, Co Meath (Phase 1)",8,"Cluid Housing","","","","","","Q2-2016"
1154,"CALF Turnkey","Meath","Tubberclaire, Navan, Co Meath (Phase 2)",7,"Cluid Housing","","","","","","Q3-2016"
1155,"CALF Turnkey","Meath","Tubberclaire, Navan, Co Meath (Phase 3)",8,"Cluid Housing","","","","","","Q4-2016"
1156,"CAS CONSTRUCTION","Monaghan","Drumillard, Castleblayney (Phase 2)",2,"Castleblayney Care Housing Association Ltd","","Stage 2 approved Q1-2018, full design/tender being prepared.","","","",""
1157,"CAS CONSTRUCTION","Monaghan","Liseggerton, Clones",16,"Oaklee Housing Trust","","","Stage 3 approved Q3-2018, the scheme is now approved to proceed to tender.","","",""
